MIDI,Keyname,OriginalNumericID,SourceSongID,SourcePath,SourceByteSHA256,EstimationSourcePath,EstimationSourceSHA256,NoteContentSHA256,FramePC,CanonicalShift,PrimaryMethod,SecondaryMethod,MappingSource,SourceManifestSHA256
music21_1549.mid,E,1549,pop1k7:src_004:1549,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1549.mid,b7883aff043928160a26a4b55b94c7e5e8513e084674fb5b05c2e6363a7252e2,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1549.mid,d5350ec280041e61bb7d3969411c999cafdda95c7185be64e504e11c4f9744d4,fc79bd0a182977fb988cfa48717ffb301c4ba6651ef2cb9d7b3ca15adc50253c,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1551.mid,Eb,1551,pop1k7:src_004:1551,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1551.mid,2f2cdde3bc46f145e0abc8e9f915ee392d4f6b9b065fddf1e64b568ca122317c,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1551.mid,5c0a0510b4d6662ef019da4e7fb1c996169a6572de3c7bad4540dcb9a80760c6,c540284944c74aa4c59cb7aa2fba160d9e44906ec2a80eabb78cd6bd57f0c9b3,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1552.mid,G,1552,pop1k7:src_004:1552,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1552.mid,a1ee0302c518d6b464849e283da0fc92e902923d4a958ce1ec69812172bd01c5,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1552.mid,aa5efab6c51046f9c300bb47e7ba0c390fc092a53a7380fc03b9ef15765f3710,9c4c7d9de393d70caa3c13311499cb3c55e35fa70b06aa301a2d72ffeb46822c,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1554.mid,D,1554,pop1k7:src_004:1554,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1554.mid,8dadf760a225de264b933eb8df5b7387811b1b1e87adfcc2a6a336c651b6c498,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1554.mid,52c0b84e52eba972fd2464bfcd8d1360080d3f9ed8d56c42b1636d83db5ac081,6eb70524ee4a065a5b447eeb8a0fe14b05dc88ab4127895a49bfde533867d3d3,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1555.mid,C,1555,pop1k7:src_004:1555,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1555.mid,f91f5dbf40238154b43fda831bab322e1884d798ebbe71dba40fb06bf0615309,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1555.mid,6e2ec944600ef04601fb14fa185f52c8fab688085fa49f63bb8dae59cc655216,bc996dcdea7fe98006a043c04db8bd472427eccf0f1e63a2efc10c71b710cbae,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1556.mid,Eb,1556,pop1k7:src_004:1556,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1556.mid,cb115def738b24634bfe57d37881646d0ed0009801693e645a18b485e8b0e850,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1556.mid,a4ca30acf8f13d4719c1041f8ad17ec21cb46def10163fe9ee701fc78adfd959,40377d8cea27b67dc9ea349a35e7274698b6ecdc06a1c1c7b4b994e6f281791a,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1557.mid,E,1557,pop1k7:src_004:1557,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1557.mid,d34a7ab3a1c34ccc761c04093f40e3f5d9bfd434ce4802a93aa63088e2695131,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1557.mid,56e450271f0e49185499933b7cd6d9b4f188dfe9b651e836dc0c471aaaaebf85,13e7f96826e0ed06771981bc91dc580a2c8ed998a368566a885a64fd0b761e37,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1561.mid,D,1561,pop1k7:src_004:1561,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1561.mid,bfadfd38dd04d080fae29a23e6d25bb369e0592b722c34f2a25a0339a193c876,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1561.mid,15bbd3c23466101db7c8177f69cfccae34a50fa9a2cc89c5f7b5a3ae16f0f8cc,44e656b2434c7a41003379786b1e2fc36568f95cf830ac425a7c4ff6c5837033,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1562.mid,C#,1562,pop1k7:src_004:1562,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1562.mid,a5e04b528e48bdd4d3eb9ec6dc2f0e68d947f50a1f5f13b7ead885e821f8b5af,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1562.mid,5eaad1618ea39d250e2283b536dbf88cb5931b5a9d5d8076239d64ca13a4c682,ecda74e847054bf57831d339d67c8479f38080ac93cf25dcc921a2ffaa9200e1,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1563.mid,f,1563,pop1k7:src_004:1563,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1563.mid,6132f2f986cfc6e6194bf6aecbaf2f144098a45a5cbab039b1f0b244b50ea151,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1563.mid,05c14d2b0597ecc13b8232175732e0ada398fc0ace8e0ab520563356df208f88,035b2b7859f94dc5efab7f3d09c7793e55870d3cc006abaf990ef6762f0ede0d,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1564.mid,B,1564,pop1k7:src_004:1564,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1564.mid,003bf07335ea6d07669e065a4c96155a8765e74b05986ca041033eea2b44703d,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1564.mid,a89a3cc214683c6a402967a74dcfd48291618b9313b8977822bb5de300753483,20bcd1354f2a83cb9c05676b945aefb0aaeeaf00eadf2c1ef3248014507b7ef3,11,1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1565.mid,G,1565,pop1k7:src_004:1565,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1565.mid,6813a0ebf1744b1ac2b962086d398b4db2b2a16226bc8a3ca7335344f3d7985f,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1565.mid,d856d83ac25e1e2c615b6e78e7866ca81b8faae477fc29e741cd1f0bf53d2044,b89fb17e5f7c755a55aa23a80d0d274ce872329b3c62e8360018849f33c22f7b,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1566.mid,Bb,1566,pop1k7:src_004:1566,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1566.mid,2eaaac47e43aa5a50e3aa8981d94e2312c7e410866859444f989de4e500279c0,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1566.mid,157c8211e413659973d492918472d1f33d42ea0b9cba329fdc90639fed70d3d1,87f60ba471e4889523bdbd66fc0f342a7b08b2573109fe4a891ac193ab74acae,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1567.mid,D,1567,pop1k7:src_004:1567,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1567.mid,8d7c15055419d96a89bf3599169661a0d7bbf234f18158ea3379088321b0a5be,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1567.mid,ec25a3d7ecfd10f50b735a3aae66a7cd2b945c1a0c6e1e15ca8de09de678f7a7,c1e763e8a8d63a3d74b41d5eeae1631a5a4cc8fd8cd7b5e7abd1a38f9dff0bb7,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1568.mid,Eb,1568,pop1k7:src_004:1568,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1568.mid,46546a0f4db830cc671675af2caa3cc5c7eb18971fb7a3778587607a0f67d27a,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1568.mid,fa8a0f78cb18db686991ebf069aef1cfb92089dc15b81ddb1351832086bab8a6,0168e66dfab574f9f2f998e22bfcefc2169d3de11b89c2fca15fe00d6fb5a930,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1570.mid,F,1570,pop1k7:src_004:1570,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1570.mid,b09921d497739f404b2d3e8fdac97b2cb4695b8f2c5fb81b4cc16d1d0ac7e9a1,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1570.mid,7013388818d7a68e8befb3872bf32f40034de0627d4c91c953b8b788e7dedb58,9b365ffb89ea857416a3e6ed6a093421277ae1001a62fc52e5a005aef5428e96,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1571.mid,E,1571,pop1k7:src_004:1571,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1571.mid,51b68e64273c5fab4da7758bb9e9404307406bb04dd577a370e30db61177d4b9,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1571.mid,c36501c86c36141d8e8b1a89ca026c148533b2cf1152b25b9f17da17a9550085,acff5ed9fa83a74c83215dfa8fdc231a01a15198a9d569cbdacdd921d9277e4a,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1572.mid,Eb,1572,pop1k7:src_004:1572,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1572.mid,c80b2b61bf24b250b4547c6827b793db2da0a79753a0a275995d6965831f3d45,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1572.mid,92373d0eb3c443ddf5e8980b38a1ae8b1b6fa1b16e943d0433ca09512dab5dad,9daa7a4663735bf17d4a88d3434b0fccb2bba0385b7d2a9dca255aa3d293f7ec,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1573.mid,D,1573,pop1k7:src_004:1573,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1573.mid,e378f3dcbe1baad22bb274b141e070cc2085951db68691333d93316eb809c1bc,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1573.mid,2e7cad63d2c3b336ee696fafe4f0228c5498dc218ecd9430971f70632902986d,9da1bd69a6ad9fe3a8f321f9d0ad498dcc739f962a3aeccb45aaa8382a6f2d3e,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1574.mid,C,1574,pop1k7:src_004:1574,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1574.mid,e650fde1cf44425c00e25bb897b1be7daea8ade1d6077e31e8785851bb558326,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1574.mid,236ce222d96ecd7d67c238caed6c244892c30060444e7a64baa04360fd8cafee,8452123ed92c4828d53c2fd02f30c5d4ecdb9231cc6de11d043fed40863baa59,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1575.mid,Bb,1575,pop1k7:src_004:1575,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1575.mid,1aed74c82aad004131348c1105beba362aa671c581f7a1536b31beb7ca5e4c16,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1575.mid,85185d15eb89386af515ffcf4cc158f9a5d0fec17e63c09b7ff3e599b91c1844,097ff17ccae23ec2b94ada4878021990fd2505cf9e5a22642ebab0689e955592,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1576.mid,Bb,1576,pop1k7:src_004:1576,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1576.mid,acb44e2e62d8e3a3fb283bc2b97869b3e4785e47f3d4bea754d51907bbf4af6a,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1576.mid,e2ec263cffb588ad53219c8ba1bfeba22af00d97857e1a8a75cc9d3e5d6cdf27,0667e96a50510621bc5147456c7b3e09315c514d1a19a64b4f96c567921fba3d,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1577.mid,D,1577,pop1k7:src_004:1577,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1577.mid,390f7cae8656bb6cfc8f6c9b54ceaf369a7100fdbe935a5f3c24a52d1198323b,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1577.mid,610a346f14f8765a6b259deb04da8a14b38ddf3eff0627376795a31095c42f8c,904cbba420cae74958a3c7186a258a2670c13d101ab1112aee1fb7c1d400977b,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1578.mid,C,1578,pop1k7:src_004:1578,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1578.mid,87b712420b2027f561335496194a47574f2c988849dac7f4f6385b85d10d4808,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1578.mid,8b337fb361571ae18daf046b9c154389ab3a0622e07e4a8346ecac83c909fa8c,da4b2ec719fba157b83eeca6ae675a5534a871c3e3876808e6505dd85634750b,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1579.mid,E,1579,pop1k7:src_004:1579,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1579.mid,f426049d264c52b901ee3df8a54bcf84e29c32ddaa5bc859ed982606cb4635f8,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1579.mid,ceaef99da5da9f901fb556a735656b9205ff57a3fe681385d7a21b6edd031fcd,f28cb3ad1879d85306892e65beb44d3e228e280a73defb0900b61374c87e02e9,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1581.mid,F#,1581,pop1k7:src_004:1581,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1581.mid,49e4413193303ed67beb3baca5260691374a498f6ae2cbdefc454f85fa44b5c2,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1581.mid,9fcb59f73ee73e841d141be014fca1b81b9c41b659e5d643c9cb8b8065c2c7c7,599889262fb11b501a901d87bf188f1a8cce631d59983e87fbb8d4f971619987,6,6,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1582.mid,D,1582,pop1k7:src_004:1582,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1582.mid,bd872ea8a0d51b2f7fb343138d7c68a206e3615b305529267804de80f358b4c5,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1582.mid,7e0ca315d62a847e489215b89070766c6d9e215ca2571faa9516a7867f52b8e0,69838de72b83790ed7148e21d72c1091e0ecf60ec0799629a4cf75f39cbcbe31,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1584.mid,Eb,1584,pop1k7:src_004:1584,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1584.mid,0bfde627b969c014c187f1d111f2994033ebeb3815c2c79b15db881aace92c76,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1584.mid,cdad748f00098e98c5fefb16ae7d49792c37ce750b5d5763f89c14d55bc4fa46,564dd50c075476df62826e6a0383f31157ee1882a430e8304129a76f48fdfcf8,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1585.mid,A,1585,pop1k7:src_004:1585,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1585.mid,c1a5df1e0691ca751b733f70feb257bf7f3f7916386c9242a8eb1a5c51667bc7,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1585.mid,df18534d17815a93781e86ab4f0d5d69464ce698c53f7ae2fdab4f11db6d4ff1,64f0a1f4dee53af41337d0d7cd15ff173cfa45736727a693a51869a73dddb79b,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1586.mid,d,1586,pop1k7:src_004:1586,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1586.mid,2624039bb11d9506143d36a5dd525f76555c759c1b0ec9d9db187dc13daa13e7,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1586.mid,24e47e871912e8dc9789bc95240a472d7f645c422ee8667b3cbfcd42d81ed7cc,7df95183646cf38123c12d89cf7731386a491154fd35eadf4c1ebfa969666930,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1587.mid,D,1587,pop1k7:src_004:1587,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1587.mid,0064573eb7f746e35d5478b238d671325a5b71b13c567e45631297f480d0af2b,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1587.mid,04660de38c19c649efd1da175e76ecb49ce4319078c6124a809a51d5168c0951,45584f5c0e780f13d4b2002841d7bc9dcdc3bf53854a64edcef2469db2b53b26,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1588.mid,eb,1588,pop1k7:src_004:1588,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1588.mid,63fe471f597365ad5ea8609e738aa26b733aaede6a08ca17b4ed111d5432a278,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1588.mid,968f83d1333672001b63a4d0f36db0a1e0fc924e18ff1595e7eab39ea438b9dd,8f23295d4c259b45e59df8d6bfec881c50d82e8e2970da3f0cee4adc1fbae805,6,6,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1589.mid,G,1589,pop1k7:src_004:1589,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1589.mid,7cf15f87ced24dacb163f826aef0005c22b5415e53662478fc17cc1d9a68f664,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1589.mid,939a0fe0d114653693572eea56a40e5cf53cf7ab00e8a970690862ddf799f1b0,040af471aa7943494cda75aee973e87c7ebb41e3f52d8cc4b2e4329561a8b61e,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1590.mid,F,1590,pop1k7:src_004:1590,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1590.mid,928ca528214dd0865b4cfa6b1ea944b5b7b4201ae6aa384b3a44dac421559ba3,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1590.mid,4856b5734af41f473882be1add8a7fb2634150b012b4fb51e2d4679831f201d9,931113dc979a78e46acc1c5515aea6405877ec3add76e922befe8238fe2dca35,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1591.mid,a,1591,pop1k7:src_004:1591,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1591.mid,bfcdbc9e94f9985b396e2bc5e7622ff9958c3888380da238713dcf03891e8625,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1591.mid,71a1a77299099f2c4895797439b857ff671f1dc445cb7b38b8f6523c7817677f,3ed00704b2f56d8da6ec27a6e2ac91157c0272da15e818699828b33537c0e989,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1594.mid,F,1594,pop1k7:src_004:1594,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1594.mid,07aa2d615efb232f07511a0dfdb931b192082fce7942a4a7b5c44304b1d774db,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1594.mid,b6833ab9480e98b42a9d14b6058b99b7df7dfe6aeb553c005dc6afe376f35ba6,57e64168d79e291e8371707f5415ee665da4ee25b91a3d6dc87cbc0e4dc95156,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1595.mid,F,1595,pop1k7:src_004:1595,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1595.mid,b69fd0c5e789896a10a6b18f9a844548d20b6f1ebe907e6607433b10007181f5,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1595.mid,1705fc9c3d9b9e8ba2b658ebffdbe9d9ffd7053f24727603c103a974d253b25c,6578366902fab8cbde434eaa346b5e504fc5ab4f18902256b6755ee6f76ccd51,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1596.mid,E,1596,pop1k7:src_004:1596,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1596.mid,bc2bff440c72d81d26e1476198986dc8baad1b877d407d1d9a1de4b550a366b9,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1596.mid,3342877993cfada5305666d0e5633eaf75335a5a77342a956b61c493fca916ac,cf5c62227edfd2a92dedb8386507cba006815b54a7064efe006eccdc21936a38,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1598.mid,Bb,1598,pop1k7:src_004:1598,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1598.mid,cdff5fdc2901ecaf1f03333fca05c4ce805d1661de8af67d2d4f5ff5666ce76e,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1598.mid,2d52c3eba4de3739167a2816b04b637b2c108d03d497a5101b52e224c869ddf1,51d1342ad9fbe89f58c8d69f497e43163691538faeace2a12e6aa25b82d9b0a2,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1599.mid,c,1599,pop1k7:src_004:1599,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1599.mid,9bac41011f2496dcc22f712aa1dfb21b1f87f0a0b24097fe7f99726106fe846b,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1599.mid,99e80db6a419728a9178b81d817b179b654f97a3255a60d146ad2794e129b71a,152bd5cbb86c53205789bf0ba39016326bd481e473d56412c2c7e254ceb54471,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1600.mid,C,1600,pop1k7:src_004:1600,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1600.mid,6f63b80c6c19a13c39dcee25a0cb849f46edbdbb717b5cd7b7fd70201a6dc994,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1600.mid,95bb28e5bfd530c59a292118adc47897f680e5f543a8727fc4f9a2238bf0e27e,476e9461efe764ec5ac4103918a9bf605ca8a353fba14068a5ed3d5016318940,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1601.mid,C#,1601,pop1k7:src_004:1601,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1601.mid,10b24064bb0fcd641ead449b4e983f664dcbca49ef6efc593dbaee25fdb25891,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1601.mid,78f9082839494caddb3850f08c3f33f454435722f0ac12bee05ed056438a5d8c,f7ca386c7e8db3edbc02499b3de424117d9287e249bb3191ace5f1452c4cecc6,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1602.mid,G,1602,pop1k7:src_004:1602,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1602.mid,76dd6b416ba3517220666cf1bab6cb1d870e87bab1cab82c0837b49ec5c8c52e,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1602.mid,c5439386d2a99dc0039e4ce655349a6395f1a1a9f0ca9cf63883463a80fa6d02,31203b6b8ced69265badf58f1bdd89ca26460b5db8c0054ec65bc8865b2f9058,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
