song_id,content_sha256,analyzer_1_key,analyzer_2_key,agreement,confidence,accepted,canonical_shift,split
pop1k7:src_004:1334,708472e1d701ca318da45d8cf86e1b63f2e7ad76f9c3fec4c60c7a6df6aa48f8,e,a,False,0.05686674445166173,False,,validation
pop1k7:src_004:1335,b227814aa2f48d93bcf82fde6237e83f90c15711aadffd27bc69dbcdb68d08bc,C#,C#,True,0.1556080398666072,True,-1,train
pop1k7:src_004:1336,c99787452429d526fde8f163dc8167631af2fc53d34f8c7838154a90c8771256,D,d,False,0.025433836710428426,False,,train
pop1k7:src_004:1337,e8e7ec78e4d37377b47af4b718ceb1aff146be444476c0d691588258c40eb165,Ab,Ab,True,0.09649611029068095,True,4,train
pop1k7:src_004:1338,ae19e2f517e7c2d62867bb81c0bf9e34112124cf049d128ad52be588f79839ff,D,D,True,0.1853229186237345,True,-2,train
pop1k7:src_004:1339,2c9730cd94b7ea22bf3910688d08288d618461f3c7a34989c01a08f2a99b0013,G,G,True,0.11944653241943493,True,5,train
pop1k7:src_004:1340,b9a589b8c0bf9dadfa16be20a55a7f042ace7a59f69464619fa724881ef0c58e,G,G,True,0.24248124267706028,True,5,train
pop1k7:src_004:1341,9915361abcf38f81669d056d92e909c7368cb60802c07b83594bf72d3038c282,d,d,True,0.13524875738875053,True,-5,train
pop1k7:src_004:1342,a9b0e767d7a946863b1da69debfaf49f09f2e7f18c240c33bec6652266368b63,E,E,True,0.18624615683731205,True,-4,train
pop1k7:src_004:1343,c42796225b3f8c90b34675050063138ac7b92327a11840772e831804bf569c3b,B,B,True,0.2564625785452864,True,1,train
pop1k7:src_004:1344,21015898308123d4962ff05e5759047f6a61bb4431f925caddd2f37c301a0120,Bb,Bb,True,0.23971066700351518,True,2,train
pop1k7:src_004:1345,98e3c7914020b3f0bce6240d1020f781c7c4c58640aaf3816e4802c6c3de3935,C#,C#,True,0.2781407953850774,True,-1,train
pop1k7:src_004:1346,9548b8c2a53491589e8408947ae69e3dcff070d7cc59459c878f8c39081f7e2f,E,E,True,0.04955257880381536,False,-4,train
pop1k7:src_004:1347,925d448e2250a980d74a6374d27295bb423f638719d4baa8fef6d59dac279f27,F,d,True,0.22645460510258097,True,-5,train
pop1k7:src_004:1348,4b2f1f87f18902ad83eb0cb21fb15500d5468e42880c34bef0125b57d5e6e4ec,D,D,True,0.19458355071838018,True,-2,train
pop1k7:src_004:1349,8c2d4b334037a919572e900007775357e88abf213a2bbca584ee15767c80d9b3,C#,C#,True,0.08894123022896239,True,-1,train
pop1k7:src_004:1350,f90c1436b9fa54db46a8492634f6785f4105953d2e89619b49e5ce2ed7edf594,a,a,True,0.033675497270835186,False,0,train
pop1k7:src_004:1351,c0e9ae21236bd23bdba3ee5f507c6c99f8b8e075682edfc689ac65c2845ba981,Bb,Bb,True,0.16609815337205736,True,2,train
pop1k7:src_004:1352,70078bc2c994d640ab6073c946a4b77ee26b50a2dbd971d5560d3e3ae28d280a,ab,ab,True,0.15711132942386397,True,1,train
pop1k7:src_004:1353,98b4a31ee17d6345c6548d1ce795654c88fd00d67086dd37c53bc311eed2a41d,a,d,False,0.07608954650218402,False,,train
pop1k7:src_004:1354,7864fdb3c79585aa255f0f14260f376ca0e60885a7443ad71cf833d843a0c185,D,G,False,0.07086190753063182,False,,test
pop1k7:src_004:1355,5520a6a6e2a8a78ff728b515487b2414ec6a251a6ec04a26bf6c6442589018ac,A,D,False,0.011740334996675705,False,,train
pop1k7:src_004:1356,e21ff6dbc34e6bdc4fceb119974de2d55b7e0573c14bda70f721277ba3ca5e71,A,A,True,0.001138109955137856,False,3,train
pop1k7:src_004:1357,a796ffd7135976962c45b22ed3518e5f920d17f1ebc8271ffe7d365268ce9bdc,C#,C#,True,0.1712066167378018,True,-1,train
pop1k7:src_004:1358,fd9744123e39f4e3022541573bb2f1482650bac78e4a1d9434ff354cc6e68f02,C,C,True,0.11238438544419294,True,0,train
pop1k7:src_004:1359,8182dfae03a6560d414905826754015a8f7be06012104a338a1e2141e216ee52,C,C,True,0.036979749381937266,False,0,train
pop1k7:src_004:1360,bc0cecece82b41715db47f9144b89c2048e3270f6e08796a799b629fa1354dab,C,C,True,0.16701825261011727,True,0,test
pop1k7:src_004:1361,c69ae9602ef73c42df92752eda024e063bd38bc3746afa9e7b7fcab2bdf1b3de,g,g,True,0.02218836957936743,False,2,train
pop1k7:src_004:1362,bb631323b7ed04abcec061aece28f1d2fe2a54499a3d1aa10d35f16a47194f16,Bb,Bb,True,0.08905188109429918,True,2,train
pop1k7:src_004:1363,a77cd4e0f1b224acdeb4e6c61fdf1aee34a27342d1ab6262795efd781dd48985,ab,ab,True,0.23534134970586762,True,1,train
pop1k7:src_004:1364,35c761851d3132f8a54e780695d362aca33ad513e4ddc5530bd8008524866bd2,ab,c#,False,0.009587721589365605,False,,validation
pop1k7:src_004:1365,e5a97d4337f8d019b8490650ed70ee8843ab06499ceea14655619d114747f5c3,B,ab,True,0.18387698280177767,True,1,train
pop1k7:src_004:1366,b7b0ec8eb30ed96084abeb03e99894b8b823cba18e1e5263f11dd6d68318f65e,D,D,True,0.07720942285783816,True,-2,train
pop1k7:src_004:1367,599842a81f8d6fba7fe6c5e2e1c17a6bab2f8d0631060b366d77b44699df4eb9,c#,c#,True,0.12481509546729264,True,-4,train
pop1k7:src_004:1368,e7327463960792f928475fe97e33b881526ce109fd854ad465e914eec1e7017a,F,F,True,0.07694930707000991,True,-5,test
pop1k7:src_004:1369,1957bf5a40f84858da4a976bcd501790836818dae45908221af4f15dd1cffaed,G,e,True,0.15447546373562404,True,5,train
pop1k7:src_004:1370,bc35dbdb78e3dbb1a3f9f20e7b1470a51319b23f78216f4f1ee3b790cbb749ff,C,C,True,0.16305558202625692,True,0,test
pop1k7:src_004:1371,06bddacbfb67742b331d913377bd1f95f0d07e7b9d544190334770d45db63dec,D,D,True,0.09045477443111272,True,-2,train
pop1k7:src_004:1372,2866b9139baf8636bf314941343d1d14606d837d33fe5009a58a9212831a4dd3,c,f,False,0.01119780634367229,False,,train
pop1k7:src_004:1373,45a5cc524c110c6dbddcbeb661f3ba255837bd41318411e512165bd97bf7c56d,G,G,True,0.041576004106885556,False,5,train
pop1k7:src_004:1374,8ac5b57110b9adfda88bd3eb56b74141175fbc03df9856466fdb9330625e9762,G,G,True,0.21236637440984962,True,5,train
pop1k7:src_004:1375,ce73bdbf4e60dcaef9099c0d30f21bf77ac2bce229be3d3fb71a44df5ac89c17,B,B,True,0.07566815451060782,True,1,train
pop1k7:src_004:1376,9cf703f3c3b4ae6b9e4a7c60f607a649b11d314ce4ac965a7cd9cd13dbd39540,A,A,True,0.18991366236575735,True,3,train
pop1k7:src_004:1377,d94cc1d09e35bde6e818747169ad4f06005759da461d9f57bdd8f7132b796875,E,E,True,0.20592988997374884,True,-4,train
pop1k7:src_004:1378,fbed59f9404056eb2532c476934676acdfcd865d851c2386be99287346b2b954,F#,F#,True,0.2734297701233951,True,6,train
pop1k7:src_004:1379,76f77cf994b3fc699457359eb2a3dc5255802eb0dfe17c0c3717c073e0fdd4f7,g,g,True,0.1436325880720002,True,2,train
pop1k7:src_004:1380,a0b5dc502a7715a36fef6f6ad99da79d1ea341ec22a5296f3a5646a120ef3fdc,G,G,True,0.0421646204501932,False,5,train
pop1k7:src_004:1381,a017b213157d1506063a694a4b5433a3ad9d5d5fdb74cc1c9a865751ee7f2d3a,f,f,True,0.2098313615451325,True,4,test
pop1k7:src_004:1382,fd9b03c98a46b5fbe7b87c02954edb608ebe834048f0aa5e0a671801f7626ec8,a,d,False,0.11580571449124266,False,,train
pop1k7:src_004:1383,69075d933a363ee7a8e676066afa25780d4111249ed054283cf8ba27cfb7ded4,C,C,True,0.1840576305125734,True,0,train
pop1k7:src_004:1384,082a519568a69e0f15953be9a03726dcb145ef8333375041e222e1d403909672,Bb,Bb,True,0.20489587831585743,True,2,train
pop1k7:src_004:1385,3d8d7f1167a01b260435535059def39a407e9ae58579b258a4cad569f63c8ecf,b,G,False,0.11283193529270041,False,,train
pop1k7:src_004:1386,86d683bf92c5309d6b8323afd668462ff416e45ca1b0ed5266a1264965b318a2,D,D,True,0.17725348521583217,True,-2,train
pop1k7:src_004:1387,b18fa3f801ce055647e3120da244c235df746095c9b9e135edd4e5834bc5c068,e,e,True,0.14158493670980699,True,5,validation
pop1k7:src_004:1388,5c97aa35433639b35ee7c2a72aeb76eef89a37b7a5c9da7882b0df4b73eecee0,F,F,True,0.23966255026088712,True,-5,train
pop1k7:src_004:1389,bab8a67b4e3a2868ad799a33b84d9634d0f9bf7f4c6bef3931a18a7f842e129c,A,A,True,0.15327700860207283,True,3,validation
pop1k7:src_004:1390,b106905477f900350217da66ff50311d3553bd274f4c1f53e5eb7db0d7affd32,d,d,True,0.041980013194349186,False,-5,train
pop1k7:src_004:1391,a3056031956f40eb9ac97ba5c117b4e022a0626e6dc976d557028d005f98abb5,G,G,True,0.10252787671222685,True,5,train
pop1k7:src_004:1392,172ec40c7a208eef24ed0a69d08aa06647bd0db7ac4e2a650bec9f214eca6e6b,B,B,True,0.060317277440707695,True,1,train
pop1k7:src_004:1393,d4b12560e066655bf3dd3ae7c67a122dd168d13760e9cbcd7fef0d125157da01,C,C,True,0.06360821780121517,True,0,train
pop1k7:src_004:1394,519d94b7e7948c7aaba0ecd60421d1f040b48776535fbddb4f26f5b50ecc538c,d,d,True,0.09362337624279249,True,-5,train
pop1k7:src_004:1395,152ad285354627e6a81fa0d5712ee6ced4580c2595bfd232069b7716bf746fb7,c#,E,True,0.056407162498661956,True,-4,train
pop1k7:src_004:1396,151fcaa872a9a4c83c10848862dc1f9a79ccd1f1911066f3ca7e77b8af3c8234,F,F,True,0.1650027992344305,True,-5,train
pop1k7:src_004:1397,470c2ea2192fd21b1df75a7687e9bf8e91192c2a2672fd3855921f2ec57ba4ee,D,G,False,0.04012075450522745,False,,train
pop1k7:src_004:1398,675ad26cce19f80d803ec051b4598ff1106df6ea1832670581078b31400ee429,A,A,True,0.09588530984393229,True,3,train
pop1k7:src_004:1399,de9a42409e985b241fb56d60ad2cef1123cf5d3788e498f999789131769c3211,C,C,True,0.1700354947973255,True,0,validation
pop1k7:src_004:1400,fa2708085c20fa6014b7e3b1682a916e15363255669a13dae011f242cb1eed1b,G,C,False,0.13663210058164266,False,,train
pop1k7:src_004:1401,035f81e06f6ec41ddd252ed3bb6dc72800375f2d1a68a0072a0cd0c3469007a5,C,C,True,0.017347270330594022,False,0,train
pop1k7:src_004:1402,a582b33aa1928c17c6a0fe396e260d2494358ccb8eb6e38bf98925052d8f15d3,D,G,False,0.011823016271532483,False,,train
pop1k7:src_004:1403,8c1fe951f96d80fdbe03ed8cd8c5d201f90fbba7817e19390d3e4cd9e2bcf9fd,C,C,True,0.1163906879816976,True,0,train
pop1k7:src_004:1404,41f98dd64b7f33f0a4c59d11cd66056603393c4c1fad687ccc07f32474906b81,Bb,g,True,0.020342280098500365,False,2,train
pop1k7:src_004:1405,86082d7a6d78a519f34e30c0212f95fe837abc6a063c61b0147422f14c8d5618,C#,C#,True,0.2555794854217177,True,-1,train
pop1k7:src_004:1406,4b45151f72528db76488a112101d49ff84a61d58125681691357b9155fe25bfd,F#,F#,True,0.2171715550547083,True,6,train
pop1k7:src_004:1407,f67a1cd6d809adb894c061c9a9ba181709ee7cbbace0e0e64e30cbc7d78df6fc,F,F,True,0.1336653399161818,True,-5,train
pop1k7:src_004:1408,561f8e6772187dca8acae405b51b96ad797b1dce62a82a573db1cbc177423470,C,C,True,0.19980833389528707,True,0,train
pop1k7:src_004:1409,ba8c77e861bc2702fc165b05484ff91e9b776a84257312c7888eb425dbcfe4dc,G,G,True,0.16517804045699358,True,5,train
pop1k7:src_004:1410,d2810dab5abf098a4a7e9a47dfe4fd027c45feb476bf1ed40da3a617038933b2,F,F,True,0.14122554732989157,True,-5,train
pop1k7:src_004:1411,d908a6681bef1f7106fc3b2e84864811572f8cf2ab2585fcc5caaf0f5113eea2,A,A,True,0.09333779856528879,True,3,train
pop1k7:src_004:1412,629a60f76548bffa4d0ff37ee1eb743c4499dd48db83fdabfb9b30565756f5d2,A,A,True,0.20755873065213282,True,3,test
pop1k7:src_004:1413,f651002a9028e2d1c7d1168310b34bbedb61ab4f042c1960b807815f9cef993f,Eb,c,True,0.11994245694031191,True,-3,train
pop1k7:src_004:1414,38d9f9e4b5e04d350ac3f0d90c4e331b4cd10fdd61ecf9d5b17d00e5a7b7a778,C,C,True,0.18471141414705883,True,0,test
pop1k7:src_004:1415,f964cd6fe7c257bc72918d905cb74e77166b56ae54056c259848a5f4849eed05,C#,C#,True,0.1519106899389291,True,-1,validation
pop1k7:src_004:1416,ab8a65338985cb6e2b019b3dcf5ed717e0198b26099c5464cd1ffc5a195f2a75,G,G,True,0.15022023112334737,True,5,train
pop1k7:src_004:1417,844c2e37d335027f4fb089b9a3627a658f56a52d9cda7f953c3302d1ac696ba8,C#,C#,True,0.2045275815963954,True,-1,train
pop1k7:src_004:1418,e3791afd63489be9812170fdbe0780e75ab9836e8d30dd3214007c90ba7cb909,B,B,True,0.1044142788772563,True,1,train
pop1k7:src_004:1419,349051109a68a21068a85501de382746eb008259259220c8c6aa8868580a3887,a,a,True,0.09025231063172989,True,0,train
pop1k7:src_004:1420,d7318d1ec441ba486d32b3881c3341667c2fb1e1ff90632e7b9f263ccdd4bdb1,F,F,True,0.1994966316086212,True,-5,train
pop1k7:src_004:1421,ac187ad300f18156c0c8d7323e6235ac9519be3f37aaf57b9cf15bce10c57320,Bb,Bb,True,0.12333976541819969,True,2,train
pop1k7:src_004:1422,8bf83606758822278325ae0b3e47c9d8b564c90c073e100870a767db0af6bf04,E,E,True,0.10084282881116458,True,-4,train
pop1k7:src_004:1423,46f651bb3557849a555bd70073bd614ee84f39652bc34a0bd9e4f6258b6639bf,D,G,False,0.009658127804471395,False,,train
pop1k7:src_004:1424,0496774e2834aba87c7c005fc3c71aa457560dc9c5dade61a0c638e5292419a4,a,a,True,0.11853568239212675,True,0,train
pop1k7:src_004:1425,ac8a93735cc6398c153b9b60988b27b38df5585c19b3b01ff649416fc64859c7,A,A,True,0.2770647462120083,True,3,test
pop1k7:src_004:1426,2e256c908bd7b45a5df5f54562ad84507f7de3649c5d2ff2887571b68441d20d,d,d,True,0.13084669431319196,True,-5,train
pop1k7:src_004:1427,1f0252b2360a8ccc95bd1bb03ae1cf4477b50f566c89f0ac639f682ea73e4e64,A,A,True,0.20470198746772827,True,3,train
pop1k7:src_004:1428,8b5d7ba860cd689e4bf65f4f83147af36c28e424c9bea509a6f1d77eb2e7dd2e,F,F,True,0.07018450223204986,True,-5,train
pop1k7:src_004:1429,8db0d016ba5d193ba05771ab265f22e7a0fe62f097ad4eb08d27e1102e6b7a38,E,E,True,0.10719540868564859,True,-4,train
pop1k7:src_004:1430,eacba3d168dbe6e0991e739519711a50ab2cd10f5312f1486f990e968c4dc600,b,b,True,0.10127629264723259,True,-2,train
pop1k7:src_004:1431,bdaae4a9439fc9b709659bd2d0e8f196e2c1a1510b0895bd38a3de66f1ad861b,F,d,True,0.04460162592833661,False,-5,train
pop1k7:src_004:1432,bd8bf3a366933a12614d96d7ebeed7d5d67ca6522dc9283263f9a2366406ec52,B,B,True,0.17281712081927614,True,1,train
pop1k7:src_004:1433,42d30c56d558ea391d1081a86d606f804dd23c6656f842e1004206d63bf09481,Eb,Eb,True,0.03067643197469161,False,-3,train
pop1k7:src_004:1434,05366b611f65f96cdcb464762dc3924c11f5a3ffb9241edaef940fd87781e480,F,d,True,0.03491507814123307,False,-5,train
pop1k7:src_004:1435,c6af8bc48331a86126ff0154d9226e51c69acff66f8b7b56435a0be237066fc8,E,E,True,0.2323587125300438,True,-4,train
pop1k7:src_004:1436,b55b586364d9fa9e01cff7f48f1eb56c72dd2333bfcaa00f62966bb020ea7aad,D,D,True,0.2077133348134197,True,-2,train
pop1k7:src_004:1437,e7be5f207bfa8862cfffe6301999525c22c89c8dc90e2e3989af1ca582f3d1c4,E,E,True,0.14195108025090963,True,-4,train
pop1k7:src_004:1438,730a6d23f06637c0f4606f2a1acb6849876eb11671f1522b5aab42569163b567,C,C,True,0.09207553181018302,True,0,train
pop1k7:src_004:1439,3c4020ce1bb4b8621dffdcbdfdfcde5ec34ab814d4b9d867089ada68156d5794,E,E,True,0.17596565453496538,True,-4,train
pop1k7:src_004:1440,0c100ea2507d21bc6f8d287e340f07cf8ce6855ff1ea3fdd19e889393798b2fc,f#,A,True,0.06372559878796524,True,3,train
pop1k7:src_004:1441,7d76c7b44964ca58a107fb8b328ca56eca6bf5bfa6391839a24979fa9711b4a9,F#,F#,True,0.04688274933130676,False,6,train
pop1k7:src_004:1442,44f538688c034bcaf3d9ceb3e2e6d4375dc622a61bb9b589a79e53edeb816bf1,Eb,Eb,True,0.1601205190806403,True,-3,train
pop1k7:src_004:1443,2d09697ba377329fa2d63dd3e1edd1036282a083075309741f7c7e9b14cdccc9,D,D,True,0.10217239233017217,True,-2,train
pop1k7:src_004:1444,29fdd6e470c8fa8ccce31b85efad9c6e0b09d4e3e1d5c11195fb367719aaab7f,F#,F#,True,0.10839774689993331,True,6,train
pop1k7:src_004:1445,d7f43f572152d81a6359f6c594fa17dd604ef6b015dec209002c83a9f7fdd0dc,F,d,True,0.07267293343232639,True,-5,train
pop1k7:src_004:1446,3a6c6c65c4d11b9d5960be40a042e9b1919ff6574cead463bee33d238b2ecaa5,C,C,True,0.11229765713724615,True,0,train
pop1k7:src_004:1447,9278b58d1ea7766990dce4e26956662a1d4b6abd88a674756dff0a6e3b45e5b4,Bb,Bb,True,0.18258407206388905,True,2,train
pop1k7:src_004:1448,fa2190dcd4508b0c6376a5a2cf1b2182b2210be884c58c8c60178d2b55761080,B,B,True,0.12629098924389104,True,1,train
pop1k7:src_004:1449,d7139b3aa1ed08f7500ba1d017e0906b8898b687244b19bea76be89b02aa140c,Ab,Ab,True,0.20237533313755052,True,4,train
pop1k7:src_004:1450,0ac4e7c5ace93c983445a9b2ec55695a294bf1c22c83921ae54d2afe65a0b19a,A,A,True,0.2472342272206871,True,3,test
pop1k7:src_004:1451,18f47904babab451cd88560c89785e01eeb4d5379747dcd17a8992a787a396ce,C,C,True,0.20142997706196708,True,0,train
pop1k7:src_004:1452,93d099a6da54c2b3280779b235cb4e252d4401b5f54a34830dc469373ca54786,Eb,Eb,True,0.06294030618176427,True,-3,train
pop1k7:src_004:1453,318ecd2767542567e025d992d6bb166f830b8bbe0c4566a41b6b8e9bfae2db9e,Bb,Bb,True,0.2039830257009343,True,2,train
pop1k7:src_004:1454,09fee14587d35e91916cb7c63a9e132bd616bd0987e6b85bfb0cf6729fd5e3b6,Bb,Bb,True,0.21126955142155035,True,2,train
pop1k7:src_004:1455,4dc61b46a0d9e915daef74f075c8ef9c63fb7493106de5bfd7156ce08dff3eec,C#,F#,False,0.04814377590915642,False,,train
pop1k7:src_004:1456,f50ed44ab89a12625f2281a0c5e04af2f30edacaf556b58147a7ca012e6ff5b3,C,C,True,0.1398162336500962,True,0,train
pop1k7:src_004:1457,e4ee9239fbf8af95e0d3a3b12c5e762f1b54fafc7b9b6c0b9cec17e872afffdb,d,d,True,0.20094714136238112,True,-5,train
pop1k7:src_004:1458,e992f673e7a11550dc4393c3b31e14d5f0f1c87c09a90f00640f6958a2235760,e,e,True,0.1149503505274454,True,5,train
pop1k7:src_004:1459,cd8137a41c016a00ff79dd1f6c66c673247bb85c4c9e308713038d826cd60a00,F,F,True,0.18428449783865497,True,-5,train
pop1k7:src_004:1460,7c2a993c9adc049f8cae02aea5597257b41142054c45878ebb6ae9b08ef9a9a7,Bb,Bb,True,0.14043029062212609,True,2,train
pop1k7:src_004:1461,a2b293674312398c2eb4cd0f12b276cc1264b1ea2f4734226a4ba7387b4f6833,C#,F#,False,0.002753741089979167,False,,validation
pop1k7:src_004:1462,574723f2f3ce365138af5bde67bbb9a75a68803d25e4f2f5180d26a71c16fa9b,C#,C#,True,0.23954419520616588,True,-1,train
pop1k7:src_004:1463,1d1e0c3fd2f0058125e0a96e374c7aaece06696c29ca913386fe040f1e34deb5,C,C,True,0.25531752457710233,True,0,validation
pop1k7:src_004:1464,56dc37c35e3666d5c5a438523a9c92222a7a006b69b209dc50a89e55c54f595b,Bb,Eb,False,0.08394502303460583,False,,train
pop1k7:src_004:1465,5c938926ed4e45fc08a71949930bd6388326e80ed771ca60400d969892b58cd2,Eb,Eb,True,0.02248527076593243,False,-3,train
pop1k7:src_004:1466,857038810f81c210c0560c196fbc44b18088b97a241b98ff1902a65444a14b03,D,D,True,0.033182730704063856,False,-2,train
pop1k7:src_004:1467,5de9bed3c9f862bfca2b431d5c8077ccbf49f5c24a53d1a8b647d7553d54ac87,C,C,True,0.056715243371634805,True,0,train
pop1k7:src_004:1468,2d8f4b724cd3c0ac2da4b35d957ab09e4de89e8d868703c21aff715208b6fd88,C#,F#,False,0.04841094904560728,False,,train
pop1k7:src_004:1469,80cc7896c3ef470c31f94406d67f809654e3470b72bdeec32ad0ec651a21eccb,a,d,False,0.009275603160590062,False,,train
pop1k7:src_004:1470,19390e7611a25203f8eebc90e1a3db991ede814ac44639bf65ddfa58266bb03e,Bb,Bb,True,0.030554778097846902,False,2,train
pop1k7:src_004:1471,8e0d7f82a7576f9cfee1ace5bc10f54e1ad1ab15b4be75c30726d7d6354413ea,Eb,Ab,False,0.015526598612412679,False,,train
pop1k7:src_004:1472,cebac458a2d8da0f3515406bb1fd0e66a0ced79a08b7f598d1aa737f1563efda,G,G,True,0.19912792028982151,True,5,train
pop1k7:src_004:1473,58bf9893e5edbd9c404ef11edaeef37519a49ee43a3e68317a31c64c7d50bd1f,D,D,True,0.12257367662767871,True,-2,train
pop1k7:src_004:1474,6e3aa491d7c202cf72057ae536ab31aca1a68a71e066402faa3740b86c075118,G,G,True,0.1454185444297329,True,5,train
pop1k7:src_004:1475,462d501d307697828014db290546b892a330f84a2f91a0fcd7248d94e23a2b09,Ab,Ab,True,0.03520544440129303,False,4,train
pop1k7:src_004:1476,b1e480a364d06e37d4d97aa96ab3dc3eb99ed35ba3d7bde8c1b1db0cf5b2292f,A,A,True,0.1409218137141699,True,3,train
pop1k7:src_004:1477,0754b302d07fc3b4fa4a0c7bdff2612284d7b56977baf416135af8e36fa10ee0,b,b,True,0.21447360127586412,True,-2,train
pop1k7:src_004:1478,f37986677bcadc1b89e220489869153309c12c0bccbd35b2326df32051c65962,b,b,True,0.07118549909813399,True,-2,test
pop1k7:src_004:1479,fe5475f08af35facb2581ceef4099c179766053023c796542f0c392bbff26bb2,A,A,True,0.14683240723135416,True,3,test
pop1k7:src_004:1480,07bb3f9c661a0b8030348bef73c74b5efcfb85d7c1ac048a9325da19da537a4d,C,C,True,0.014902375927414724,False,0,validation
pop1k7:src_004:1481,2baffdd77e70dca38521357a3d79d67d3c7fc5b99e64169c53324c5fccbc0dc7,G,G,True,0.2255885825857734,True,5,train
pop1k7:src_004:1482,95fa7fd4b57d9fcd94bde809c49841534bb8eeddeaf244ba2c270218eb73f0a3,Bb,Bb,True,0.08162709486791453,True,2,train
pop1k7:src_004:1483,c90d9cfd0b297e1f58337f1e110e98795e750ccdef10ee60f4c4be3c988b4e0b,Ab,Ab,True,0.13938890325656716,True,4,train
pop1k7:src_004:1484,f949c423992176848c487bc9e7725c7acc0d101b012ebaf8a3b26e2e843cdd64,C,C,True,0.21247204912652717,True,0,validation
pop1k7:src_004:1485,adc4d5587d8ff3a1b4211ecad03cf4d615d49faea3bf71a1d9a4702d01751f72,G,G,True,0.13243357113284482,True,5,validation
pop1k7:src_004:1486,295b88648e14fa69af3672daed2cb6ff33a6ff1ecb128fd7a4788b151ef93aff,a,d,False,0.023319443996227873,False,,validation
pop1k7:src_004:1487,0e23c4178da609d36d358c86e48c52889bf3a9e9dbbbdbe266bbc893d7dbfc0d,G,G,True,0.003646785544166087,False,5,train
pop1k7:src_004:1488,27eb6c4bf9268078d3cb62d0f6957fcc330aaf6cb2e6d1bcdc7b0a847f2841fc,G,G,True,0.07981497852057284,True,5,train
pop1k7:src_004:1489,5013a4905cbec8d65d94f17424b26aee0227e3a22b95ca58e0f55896cc7685de,E,E,True,0.22056099411155805,True,-4,train
pop1k7:src_004:1490,a037a5b99276c3d9a57e1572e523096879771d9724de98c72112b2661b2342b9,E,E,True,0.021587102442933714,False,-4,train
pop1k7:src_004:1491,42e307ccf0f62431d06c3908eb43a0ee307fb7c9bb3d185f1b616f519d7a4303,F,F,True,0.025348034476220582,False,-5,train
pop1k7:src_004:1492,ecf1c25796bf42ac86b728c1771bdb8bf834c6aadb5c77cedd76148e8236b18f,e,e,True,0.19345030310418387,True,5,train
pop1k7:src_004:1493,7ef47219c8c95f624cb55cf21290265cefc9cb37729a12630bbecf6cc69ba820,C#,C#,True,0.1646272943849877,True,-1,train
pop1k7:src_004:1494,8195bdaa0ca77a75dae895339fc08406bb5d7c424896fd7aee1b9583339f790f,C,C,True,0.07508337401066678,True,0,train
pop1k7:src_004:1495,30019adbb536c5b20f7160173d0f3ee96d91ec26c84e0380b9174021523a9d4e,B,B,True,0.03875387047746226,False,1,train
pop1k7:src_004:1496,e708940dc8144e33e1915ee000546045a18e2031d7f4bae3739a963759d240aa,C#,C#,True,0.16452579565796077,True,-1,train
pop1k7:src_004:1497,e1b597e6f533a4c5924dd239858147d0eee0664ee3eca2957d8a8449088033c2,e,e,True,0.0917307766279225,True,5,test
pop1k7:src_004:1498,674aa503fbaa92eca290167cb1a0163cae891d26937423decc8779782d3aebbd,c#,c#,True,0.1968337352636591,True,-4,train
pop1k7:src_004:1499,0932456032aa4ae2b0ebbcb7cf2b3e172ad272db1bea67b81d47dd48fd593068,C,F,False,0.03438109197577344,False,,train
pop1k7:src_004:1500,028d29b0da64dbeb2ba23d3ccff778cda894f36aa2a70623bbae9612958b1bd3,F,F,True,0.036037940903693166,False,-5,train
pop1k7:src_004:1501,9ce1db62fbc3b05487a05807189faceabe6a8d70ccfc78a4ecd43eb1fea38e01,F,c,False,0.02426668423028977,False,,train
pop1k7:src_004:1502,47ad30513e90cccc4d69daba3c30a6d44e30423c761a4bb307bc933c7a354177,C,C,True,0.16344350509531103,True,0,train
pop1k7:src_004:1503,fb25b192579388eec627d71dc8b4e85766c1ae9e1cba4bc40e1ae1a716be4096,A,A,True,0.20566626766874718,True,3,train
pop1k7:src_004:1504,59d4858db5253e35853d340b8843a8a4bd735b41a7007983610ce0c664a2513d,B,B,True,0.09804263581681294,True,1,train
pop1k7:src_004:1505,cce41b3b6737ba45cd8f3986458b9cacd49431de5a495f1f09cf808362bfb9bf,D,D,True,0.19570638274046548,True,-2,train
pop1k7:src_004:1506,172db8dfb5e79e133e00ecdee68c9ffb4d3fe1ba29f623cf2d661119f4ab0a0f,E,E,True,0.007397630517735787,False,-4,train
pop1k7:src_004:1507,e108200f87bc82b04020eba8898a12da268897073b97abd20f40d771e04d6683,B,B,True,0.2546370597415185,True,1,train
pop1k7:src_004:1508,b916602518d71875d1389e6a444e20aa0be2bde29b417790bce283e22ed0547e,Eb,Eb,True,0.16861018974178155,True,-3,train
pop1k7:src_004:1509,de1528a5a8d8993a3a646a2938ce1481e68860084298ef7c8cf69f231fc82310,bb,bb,True,0.028717971981856105,False,-1,train
pop1k7:src_004:1510,7d3580786133917c9fcb07e653acec0a480153ec06e90d0e6b684d3804be06ec,E,E,True,0.10210395119891857,True,-4,train
pop1k7:src_004:1511,a5103fdca69fa01388b85d0c62a054ce16dd47d40a0e8169a7272994bbd6b94d,C#,C#,True,0.07893559391242999,True,-1,train
pop1k7:src_004:1512,52df5e9cab9c5322d57d52bab5ac0d03cdf171ddb84b498783548b8cc631dc1d,G,G,True,0.08578818352998063,True,5,train
